-0.1	-220249.007456631
-0.0999	-219892.430760567
-0.0998	-219536.201912551
-0.0997	-219180.320632296
-0.0996	-218824.786639816
-0.0995	-218469.599655393
-0.0994	-218114.759399606
-0.0993	-217760.265593308
-0.0992	-217406.117957626
-0.0991	-217052.316213972
-0.099	-216698.860084052
-0.0989	-216345.749289832
-0.0988	-215992.983553572
-0.0987	-215640.562597808
-0.0986	-215288.486145352
-0.0985	-214936.753919297
-0.0984	-214585.365643013
-0.0983	-214234.321040149
-0.0982	-213883.619834627
-0.0981	-213533.26175066
-0.098	-213183.246512712
-0.0979	-212833.573845551
-0.0978	-212484.2434742
-0.0977	-212135.255123969
-0.0976	-211786.608520439
-0.0975	-211438.303389469
-0.0974	-211090.339457187
-0.0973	-210742.71645
-0.0972	-210395.434094588
-0.0971	-210048.49211789
-0.097	-209701.890247142
-0.0969	-209355.628209831
-0.0968	-209009.705733737
-0.0967	-208664.122546886
-0.0966	-208318.878377596
-0.0965	-207973.972954448
-0.0964	-207629.406006293
-0.0963	-207285.177262254
-0.0962	-206941.286451721
-0.0961	-206597.733304356
-0.096	-206254.517550087
-0.0959	-205911.638919111
-0.0958	-205569.0971419
-0.0957	-205226.891949178
-0.0956	-204885.023071955
-0.0955	-204543.490241496
-0.0954	-204202.293189338
-0.0953	-203861.43164728
-0.0952	-203520.905347394
-0.0951	-203180.714022005
-0.095	-202840.857403714
-0.0949	-202501.33522538
-0.0948	-202162.147220132
-0.0947	-201823.293121366
-0.0946	-201484.772662728
-0.0945	-201146.58557814
-0.0944	-200808.731601783
-0.0943	-200471.210468098
-0.0942	-200134.021911792
-0.0941	-199797.165667836
-0.094	-199460.641471449
-0.0939	-199124.449058121
-0.0938	-198788.588163611
-0.0937	-198453.05852392
-0.0936	-198117.859875322
-0.0935	-197782.991954353
-0.0934	-197448.454497794
-0.0933	-197114.247242696
-0.0932	-196780.369926371
-0.0931	-196446.822286369
-0.093	-196113.604060528
-0.0929	-195780.714986922
-0.0928	-195448.154803884
-0.0927	-195115.923250017
-0.0926	-194784.020064161
-0.0925	-194452.444985429
-0.0924	-194121.197753185
-0.0923	-193790.278107038
-0.0922	-193459.685786866
-0.0921	-193129.420532793
-0.092	-192799.482085201
-0.0919	-192469.870184725
